Age	Temperature
17.466	17.574
17.47	18.3153333333333
17.474	17.158
17.476	17.0486666666667
17.48	17.678
17.484	17.5126666666667
17.488	18.31
17.492	17.9686666666667
17.496	18.2886666666667
17.5	18.2513333333333
17.504	18.9873333333333
17.506	17.4593333333333
17.51	17.8353333333333
17.514	18.35
17.518	18.3606666666667
17.522	17.678
17.526	18.446
17.53	18.214
17.534	18.7153333333333
17.536	17.9633333333333
17.54	17.6113333333333
17.544	17.87
17.548	17.5233333333333
17.552	18.398
17.556	18.3393333333333
17.56	18.518
17.562	18.014
17.566	18.0566666666667
17.57	19.0886666666667
17.574	19.0113333333333
17.578	18.7766666666667
17.582	18.662
17.586	19.086
17.592	18.342
17.598	17.2833333333333
17.604	17.2673333333333
17.61	17.8833333333333
17.618	18.67
17.624	18.4566666666667
17.63	17.7366666666667
17.636	17.71
17.642	18.2433333333333
17.648	18.43
17.654	18.43
17.66	19.2033333333333
17.668	19.1766666666667
17.678	17.79
17.686	18.5366666666667
17.694	18.4566666666667
17.702	18.4833333333333
17.712	17.7366666666667
17.72	17.55
17.728	17.3633333333333
17.736	17.4966666666667
17.744	18.2966666666667
17.752	18.51
17.76	18.3233333333333
17.768	17.9766666666667
17.776	17.63
17.784	18.4833333333333
17.792	18.0566666666667
17.798	18.2433333333333
17.806	19.0166666666667
17.814	18.2966666666667
17.822	17.63
17.83	18.1633333333333
17.838	18.03
17.846	18.19
17.854	18.2966666666667
17.862	18.4033333333333
17.87	17.95
17.876	17.3366666666667
17.884	16.7766666666667
17.892	16.99
17.898	16.59
17.904	18.0833333333333
17.912	18.03
17.918	17.55
17.924	17.4433333333333
17.932	17.9233333333333
17.938	17.63
17.944	18.0566666666667
17.952	17.7366666666667
17.958	18.3233333333333
17.964	18.03
17.972	18.03
17.978	18.5366666666667
17.984	18.7233333333333
17.99	18.27
17.994	17.31
18	16.9366666666667
18.004	17.31
18.01	17.7633333333333
18.016	17.6833333333333
18.038	18.838
18.042	17.806
18.048	18.2913333333333
18.054	19.0006666666667
18.058	19.294
18.066	18.4673333333333
18.072	18.2993333333333
18.08	18.414
18.086	17.622
18.094	17.5446666666667
18.102	17.5713333333333
18.108	18.2646666666667
18.116	18.4113333333333
18.122	17.862
18.13	17.566
18.136	17.3713333333333
18.144	17.4326666666667
18.152	17.4166666666667
18.158	18.2833333333333
18.164	17.5633333333333
18.17	17.5553333333333
18.176	17.87
18.184	17.9313333333333
18.19	18.0833333333333
18.196	17.5633333333333
18.202	17.5686666666667
18.21	17.518
18.216	18.4593333333333
18.222	19.27
18.228	18.4566666666667
18.234	18.9686666666667
18.242	18.254
18.248	17.9846666666667
18.254	18.7446666666667
18.26	17.4326666666667
18.268	17.478
18.274	17.71
18.28	16.7846666666667
18.286	17.5873333333333
18.294	17.6006666666667
18.3	17.4406666666667
18.306	17.8433333333333
18.312	17.3153333333333
18.318	18.134
18.326	18.518
18.332	18.15
18.336	17.438
18.348	16.902
18.36	17.5233333333333
18.366	17.2166666666667
18.37	16.8806666666667
18.374	17.2566666666667
18.378	17.4433333333333
18.382	17.4326666666667
18.386	17.614
18.392	16.502
18.398	17.022
18.402	17.262
18.412	17.8193333333333
18.418	17.7073333333333
18.424	17.4433333333333
18.428	18.0513333333333
18.434	18.51
18.44	17.4966666666667
18.446	17.8433333333333
18.452	18.03
18.458	16.7313333333333
18.464	16.83
18.47	17.4966666666667
18.476	17.718
18.482	17.0193333333333
18.488	16.95
18.494	17.0246666666667
18.5	18.214
18.506	17.5366666666667
18.512	17.2593333333333
18.518	17.494
18.524	18.574
18.528	17.9446666666667
18.532	18.03
18.536	17.6913333333333
18.54	17.9126666666667
18.546	17.9446666666667
18.55	17.4726666666667
18.554	17.3713333333333
18.558	17.4513333333333
18.562	17.0726666666667
18.566	17.7393333333333
18.572	17.8113333333333
18.576	17.878
18.58	18.2913333333333
18.584	18.15
18.588	18.3953333333333
18.592	17.3553333333333
18.598	17.3073333333333
18.602	17.3873333333333
18.606	17.7126666666667
18.61	17.3366666666667
18.614	17.4273333333333
18.618	17.1793333333333
18.624	17.23
18.628	18.0033333333333
18.632	17.702
18.636	17.374
18.64	17.494
18.644	18.1313333333333
18.65	18.0993333333333
18.654	17.7953333333333
18.658	17.598
18.68	18.7846666666667
18.684	18.494
18.688	16.9473333333333
18.692	17.5313333333333
18.696	17.534
18.702	17.3446666666667
18.706	17.3286666666667
18.71	17.4486666666667
18.714	18.5686666666667
18.72	18.902
18.726	18.7393333333333
18.732	18.6166666666667
18.738	17.7046666666667
18.742	19.1313333333333
18.748	16.998
18.754	18.4033333333333
18.76	18.526
18.766	18.398
18.772	18.1366666666667
18.778	18.726
18.784	18.1633333333333
18.79	17.894
18.796	18.7526666666667
18.802	18.502
18.808	18.0246666666667
18.814	17.8806666666667
18.82	18.438
18.826	18.142
18.832	18.8406666666667
18.838	18.2833333333333
18.842	17.8753333333333
18.848	16.7633333333333
18.854	17.7846666666667
18.858	17.7286666666667
18.864	18.3686666666667
18.87	18.3126666666667
18.874	17.5873333333333
18.88	17.406
18.884	17.166
18.888	17.2726666666667
18.894	17.3153333333333
18.9	17.35
18.904	17.438
18.91	17.79
18.916	17.7446666666667
18.92	17.694
18.926	17.75
18.93	17.3446666666667
18.936	17.5713333333333
18.942	17.1313333333333
18.946	17.3953333333333
18.952	17.366
18.958	17.5073333333333
18.962	17.8006666666667
18.968	17.6646666666667
18.972	18.0566666666667
18.978	18.1313333333333
18.984	18.4086666666667
18.988	17.934
18.994	17.4166666666667
19	17.2086666666667
19.004	16.9633333333333
19.01	17.4246666666667
19.016	16.9606666666667
19.02	17.4006666666667
19.026	17.654
19.03	17.7926666666667
19.036	18.2966666666667
19.04	17.87
19.042	17.6566666666667
19.046	17.494
19.05	17.0993333333333
19.054	17.0993333333333
19.058	16.4273333333333
19.06	16.5073333333333
19.064	16.5206666666667
19.068	17.4113333333333
19.072	17.3046666666667
19.076	17.6566666666667
19.078	17.3313333333333
19.082	17.3286666666667
19.086	17.2833333333333
19.09	17.638
19.094	17.4193333333333
19.098	17.6273333333333
19.1	17.662
19.104	17.8326666666667
19.108	17.822
19.112	17.886
19.116	18.0033333333333
19.118	16.5766666666667
19.122	17.2246666666667
19.126	17.6486666666667
19.13	17.5393333333333
19.134	17.7473333333333
19.136	17.7606666666667
19.14	18.0113333333333
19.144	18.2913333333333
19.148	17.6966666666667
19.152	17.934
19.154	17.918
19.158	18.414
19.162	17.4513333333333
19.166	17.4353333333333
19.17	16.6006666666667
19.174	18.0646666666667
19.178	17.1953333333333
19.182	18.174
19.186	17.406
19.19	17.99
19.194	17.822
19.198	18.0353333333333
19.202	18.134
19.206	17.718
19.21	17.478
19.214	17.4326666666667
19.218	16.854
19.222	17.03
19.226	16.95
19.23	17.262
19.234	19.2166666666667
19.236	17.662
19.24	18.6726666666667
19.244	18.2353333333333
19.248	17.622
19.252	17.6646666666667
19.256	17.5926666666667
19.26	17.726
19.264	17.7366666666667
19.268	17.7393333333333
19.272	17.2913333333333
19.276	18.0753333333333
19.28	18.1846666666667
19.284	17.8166666666667
19.288	17.7473333333333
19.292	18.1233333333333
19.296	17.9713333333333
19.3	17.8166666666667
19.304	17.462
19.308	17.142
19.312	17.4993333333333
19.316	18.286
19.32	18.014
19.324	17.6326666666667
19.328	18.174
19.332	17.3046666666667
19.336	17.35
19.338	17.2353333333333
19.342	17.11
19.346	17.31
19.35	16.566
19.354	17.0886666666667
19.358	16.7953333333333
19.362	16.726
19.366	16.7526666666667
19.374	16.8433333333333
19.378	16.8406666666667
19.382	17.278
19.386	17.222
19.392	16.7713333333333
19.396	16.5793333333333
19.4	16.7526666666667
19.406	16.566
19.41	15.1153333333333
19.414	16.8886666666667
19.42	16.5686666666667
19.424	17.0246666666667
19.428	17.23
19.434	16.9206666666667
19.438	16.2993333333333
19.442	16.99
19.446	16.6486666666667
19.452	16.302
19.456	16.158
19.46	16.894
19.466	16.9046666666667
19.47	17.334
19.474	16.3846666666667
19.478	16.5233333333333
19.482	16.7046666666667
19.484	16.5393333333333
19.488	16.5926666666667
19.492	16.694
19.494	16.8246666666667
19.498	16.9633333333333
19.502	16.998
19.506	17.0486666666667
19.508	16.6886666666667
19.512	16.9126666666667
19.516	16.4753333333333
19.518	16.5633333333333
19.522	17.198
19.526	17.3953333333333
19.528	17.6486666666667
19.532	17.374
19.54	18.0673333333333
19.542	17.6726666666667
19.546	18.3153333333333
19.552	18.8673333333333
19.558	19.0273333333333
19.562	18.6273333333333
19.564	18.3393333333333
19.568	17.2326666666667
19.57	17.5553333333333
19.574	17.3393333333333
19.576	17.5793333333333
19.578	18.0193333333333
19.584	17.182
19.586	17.734
19.588	17.8086666666667
19.59	17.7926666666667
19.594	17.67
19.596	17.1686666666667
19.598	16.6913333333333
19.6	17.4886666666667
19.604	16.83
19.606	16.9233333333333
19.608	16.942
19.61	17.014
19.612	17.0833333333333
19.616	17.3766666666667
19.618	17.278
19.62	17.422
19.624	17.454
19.626	18.3233333333333
19.63	18.494
19.632	18.8353333333333
19.636	18.5446666666667
19.64	18.4166666666667
19.644	18.6726666666667
19.648	18.486
19.652	17.23
19.656	17.334
19.66	17.8753333333333
19.664	17.9366666666667
19.668	18.4886666666667
19.672	18.63
19.676	18.19
19.68	18.846
19.684	17.5606666666667
19.688	17.2326666666667
19.692	17.5846666666667
19.696	17.79
19.7	18.4566666666667
19.704	16.99
19.708	16.7846666666667
19.712	17.6753333333333
19.716	17.246
19.72	18.07
19.724	17.8513333333333
19.728	17.8993333333333
19.732	17.542
19.736	17.6113333333333
19.74	17.9873333333333
19.744	17.8406666666667
19.75	18.534
19.754	18.4166666666667
19.758	18.9526666666667
19.762	19.19
19.764	19.2006666666667
19.768	18.0086666666667
19.77	17.3606666666667
19.774	15.8566666666667
19.778	16.0646666666667
19.78	17.198
19.784	17.23
19.786	17.19
19.79	16.55
19.792	16.5553333333333
19.796	16.6433333333333
19.798	16.6673333333333
19.802	16.9233333333333
19.804	17.0246666666667
19.808	16.7073333333333
19.81	16.3313333333333
19.814	16.5846666666667
19.816	16.638
19.82	16.126
19.822	16.406
19.826	16.2886666666667
19.828	16.022
19.832	16.462
19.834	16.1713333333333
19.838	16.79
19.84	17.7633333333333
19.844	16.9713333333333
19.848	16.9313333333333
19.852	17.238
19.856	17.4326666666667
19.858	17.4806666666667
19.864	18.03
19.866	17.638
19.87	17.3953333333333
19.874	16.8406666666667
19.878	16.846
19.88	16.886
19.884	16.6006666666667
19.888	16.6886666666667
19.892	16.5206666666667
19.896	17.0646666666667
19.898	17.014
19.902	17.4246666666667
19.906	17.334
19.91	16.9313333333333
19.914	17.254
19.916	17.4273333333333
19.92	17.9446666666667
19.924	17.4673333333333
19.928	17.9633333333333
19.932	18.158
19.936	18.1606666666667
19.938	17.27
19.942	17.2566666666667
19.946	18.0246666666667
19.95	17.6486666666667
19.952	17.6113333333333
19.956	18.078
19.96	18.054
19.962	17.3473333333333
19.966	17.1446666666667
19.97	17.6726666666667
19.974	17.814
19.976	17.2086666666667
19.98	17.8886666666667
19.984	17.3126666666667
19.988	16.478
19.99	17.1766666666667
19.994	17.1393333333333
19.998	17.8166666666667
20.002	18.0193333333333
20.006	18.1633333333333
20.008	18.118
20.012	18.526
20.014	18.2406666666667
20.018	17.27
20.02	17.79
20.024	18.134
20.026	17.7153333333333
20.028	17.4726666666667
20.032	17.8886666666667
20.034	18.622
20.038	19.1233333333333
20.04	18.054
20.044	18.606
20.046	17.8086666666667
20.05	18.3846666666667
20.052	18.1766666666667
20.054	18.9633333333333
20.058	18.3526666666667
20.06	19.278
20.064	19.3446666666667
20.066	19.382
20.072	18.1633333333333
20.076	18.03
20.078	18.2913333333333
20.08	18.1286666666667
20.084	18.5153333333333
20.086	18.182
20.09	17.534
20.092	18.2753333333333
20.096	18.4486666666667
20.098	18.0086666666667
20.102	17.9873333333333
20.104	18.302
20.108	18.254
20.11	18.534
20.112	18.7953333333333
20.116	17.5766666666667
20.118	18.0566666666667
20.122	17.8193333333333
20.124	18.3526666666667
20.128	18.8646666666667
20.13	17.958
20.134	18.6726666666667
20.136	19.1713333333333
20.14	18.942
20.142	18.4193333333333
20.144	18.4006666666667
20.148	18.126
20.15	18.9473333333333
20.154	18.6486666666667
20.156	18.414
20.16	18.2593333333333
20.162	18.6086666666667
20.166	18.5153333333333
20.168	18.2806666666667
20.172	18.7206666666667
20.174	18.2646666666667
20.178	17.7446666666667
20.18	18.2433333333333
20.182	18.8086666666667
20.186	18.526
20.188	18.4033333333333
20.192	17.6566666666667
20.194	17.454
20.198	17.0513333333333
20.2	17.8833333333333
20.204	17.5393333333333
20.206	17.1366666666667
20.208	17.8646666666667
20.21	17.9686666666667
20.214	18.1206666666667
20.216	17.998
20.218	18.23
20.22	18.294
20.222	17.9553333333333
20.226	18.054
20.228	18.1686666666667
20.23	17.7553333333333
20.232	17.6753333333333
20.234	17.7233333333333
20.236	17.9873333333333
20.24	17.686
20.242	18.0166666666667
20.244	17.6406666666667
20.246	18.2113333333333
20.248	18.0113333333333
20.252	18.374
20.254	18.0006666666667
20.256	17.7713333333333
20.258	17.6726666666667
20.26	18.0273333333333
20.264	17.886
20.266	18.486
20.268	18.1793333333333
20.27	18.0113333333333
20.28	18.95
20.282	18.2326666666667
20.284	18.5153333333333
20.286	18.4993333333333
20.29	18.2753333333333
20.292	18.222
20.294	18.1553333333333
20.296	18.63
20.298	18.6006666666667
20.302	18.374
20.304	18.494
20.306	18.91
20.308	17.9233333333333
20.31	18.2433333333333
20.314	17.71
20.316	18.5366666666667
20.318	18.35
20.32	17.7633333333333
20.322	17.79
20.326	18.8833333333333
20.328	17.87
20.33	18.3766666666667
20.332	18.1633333333333
20.334	17.9233333333333
20.336	18.2433333333333
20.34	18.0033333333333
20.342	18.2166666666667
20.344	18.0833333333333
20.346	18.27
20.348	18.2166666666667
20.352	18.0833333333333
20.354	18.03
20.356	17.8166666666667
20.358	18.3233333333333
20.36	18.11
20.364	17.5766666666667
20.366	18.0566666666667
20.368	17.8966666666667
20.372	17.9766666666667
20.374	18.4033333333333
20.378	18.03
20.38	18.3233333333333
20.384	18.2433333333333
20.386	17.87
20.39	18.67
20.392	18.6166666666667
20.394	18.4833333333333
20.398	18.0566666666667
20.4	18.4833333333333
20.404	18.4033333333333
20.406	18.67
20.41	18.4833333333333
20.412	18.6966666666667
20.416	18.3233333333333
20.418	18.0833333333333
20.422	18.35
20.424	17.55
20.428	18.7233333333333
20.43	19.2033333333333
20.434	18.4833333333333
20.436	18.4033333333333
20.44	18.4833333333333
20.442	18.4033333333333
20.446	18.4033333333333
20.448	17.9766666666667
20.452	18.8566666666667
20.454	18.03
20.456	18.27
20.46	17.7633333333333
20.462	17.6833333333333
20.466	17.2833333333333
20.468	16.8833333333333
20.472	17.63
20.474	18.2966666666667
20.478	17.5766666666667
20.482	17.5233333333333
20.484	17.7633333333333
20.488	18.7233333333333
20.492	17.3633333333333
20.496	17.8433333333333
20.5	17.6566666666667
20.504	17.7366666666667
20.506	17.6833333333333
20.51	17.9766666666667
20.514	17.63
20.518	17.8966666666667
20.522	18.2433333333333
20.524	17.9766666666667
20.528	17.1766666666667
20.532	17.63
20.536	17.5766666666667
20.54	18.0033333333333
20.542	17.8433333333333
20.546	18.11
20.55	17.4433333333333
20.554	17.4966666666667
20.558	17.4433333333333
20.56	17.07
20.564	17.2833333333333
20.568	16.7766666666667
20.572	17.31
20.576	17.2033333333333
20.578	17.7633333333333
20.582	17.0433333333333
20.586	17.0166666666667
20.592	17.4166666666667
20.598	17.6033333333333
20.602	17.4433333333333
20.608	17.4433333333333
20.612	17.6566666666667
20.618	17.07
20.622	17.4966666666667
20.626	17.7366666666667
20.632	17.4166666666667
20.636	17.4433333333333
20.642	17.23
20.646	17.4166666666667
20.652	17.6566666666667
20.656	16.67
20.662	17.6033333333333
20.666	17.63
20.672	17.63
20.678	17.1766666666667
20.684	17.6833333333333
20.69	17.4433333333333
20.696	17.9766666666667
20.702	17.79
20.708	17.6566666666667
20.712	17.9766666666667
20.718	18.11
20.724	17.15
20.73	17.4966666666667
20.736	17.7366666666667
20.742	17.0966666666667
20.748	17.63
20.752	17.0966666666667
20.756	17.31
20.758	17.63
20.762	17.3366666666667
20.766	17.6833333333333
20.768	17.8166666666667
20.772	17.79
20.774	18.0833333333333
20.778	18.0033333333333
20.782	17.9233333333333
20.784	18.3233333333333
20.788	18.8033333333333
20.79	18.67
20.794	17.71
20.798	18.6433333333333
20.8	18.83
20.804	18.1633333333333
20.806	17.9233333333333
20.81	18.75
20.814	18.6166666666667
20.816	18.1633333333333
20.82	18.1366666666667
20.822	17.8433333333333
20.826	18.1366666666667
20.83	17.87
20.832	17.3633333333333
20.836	17.87
20.838	18.59
20.842	18.1633333333333
20.846	18.0566666666667
20.848	17.9233333333333
20.852	18.2433333333333
20.854	17.87
20.858	18.0833333333333
20.862	18.2166666666667
20.866	18.19
20.868	18.4033333333333
20.872	18.8566666666667
20.876	18.3766666666667
20.88	18.19
20.884	18.0833333333333
20.886	18.6166666666667
20.89	18.03
20.894	18.1633333333333
20.898	18.2966666666667
20.902	17.8433333333333
20.904	17.87
20.908	18.83
20.912	17.6833333333333
20.916	18.0566666666667
20.92	18.6166666666667
20.922	18.5366666666667
20.926	17.8966666666667
20.93	18.03
20.934	18.0566666666667
20.938	17.9766666666667
20.94	18.0566666666667
20.944	17.8433333333333
20.948	17.63
20.952	18.6433333333333
20.956	17.8966666666667
20.958	17.502
20.962	17.6033333333333
20.966	18.1046666666667
20.968	17.4433333333333
20.97	17.9686666666667
20.974	17.5553333333333
20.976	18.0193333333333
20.978	17.4246666666667
20.98	17.4113333333333
20.984	17.0833333333333
20.986	17.038
20.988	16.9633333333333
20.99	17.1073333333333
20.994	17.038
20.996	17.1366666666667
20.998	17.094
21	17.582
21.004	17.782
21.006	17.4646666666667
21.008	17.942
21.012	17.598
21.014	17.6513333333333
21.016	17.3873333333333
21.018	17.678
21.022	17.342
21.024	17.4166666666667
21.026	17.2886666666667
21.028	17.5953333333333
21.032	17.4593333333333
21.034	17.342
21.036	17.102
21.038	17.1846666666667
21.042	17.366
21.044	17.6966666666667
21.046	17.4593333333333
21.048	17.5233333333333
21.052	17.942
21.054	18.0673333333333
21.056	17.0193333333333
21.06	17.1313333333333
21.064	17.6273333333333
21.068	17.2006666666667
21.072	16.91
21.076	17.9926666666667
21.082	17.5873333333333
21.086	17.6006666666667
21.09	17.6993333333333
21.094	17.654
21.098	17.6433333333333
21.102	17.4806666666667
21.106	17.646
21.11	17.958
21.112	17.8033333333333
21.116	18.1953333333333
21.118	18.014
21.12	17.3126666666667
21.124	17.918
21.126	18.3073333333333
21.13	18.7366666666667
21.132	19.19
21.136	18.7793333333333
21.138	18.678
21.142	18.5366666666667
21.144	17.7926666666667
21.148	17.3873333333333
21.15	17.462
21.152	18.1873333333333
21.156	16.8753333333333
21.158	17.1473333333333
21.162	17.2246666666667
21.168	17.958
21.17	17.6433333333333
21.174	17.4513333333333
21.176	17.2993333333333
21.18	18.0006666666667
21.182	17.422
21.184	17.3126666666667
21.188	16.9526666666667
21.19	16.87
21.194	17.2006666666667
21.196	16.4833333333333
21.2	16.8806666666667
21.202	17.23
21.206	17.5046666666667
21.208	17.558
21.212	16.686
21.214	17.3926666666667
21.218	17.1633333333333
21.222	16.7873333333333
21.226	17.1366666666667
21.23	17.086
21.232	17.2486666666667
21.236	17.8966666666667
21.24	17.6033333333333
21.244	17.454
21.248	17.3153333333333
21.252	17.4913333333333
21.256	18.3553333333333
21.26	18.1153333333333
21.262	17.6033333333333
21.266	18.5126666666667
21.27	18.606
21.274	18.03
21.278	18.526
21.282	18.4593333333333
21.286	18.2326666666667
21.292	19.0486666666667
21.296	19.1846666666667
21.3	18.9793333333333
21.304	18.4806666666667
21.308	18.0166666666667
21.312	18.518
21.316	19.2513333333333
21.32	17.8726666666667
21.322	17.8966666666667
21.33	17.6246666666667
21.332	17.5793333333333
21.338	17.894
21.34	17.8113333333333
21.344	18.118
21.35	18.03
21.352	17.3393333333333
21.356	17.83
21.358	17.7446666666667
21.362	18.4246666666667
21.364	17.9126666666667
21.368	17.8646666666667
21.37	17.8646666666667
21.374	17.5233333333333
21.376	17.9046666666667
21.38	17.7606666666667
21.382	17.7286666666667
21.386	16.846
21.388	17.7126666666667
21.394	17.982
21.4	17.8806666666667
21.402	17.2513333333333
21.408	16.766
21.412	17.1366666666667
21.414	17.022
21.418	17.0593333333333
21.42	17.3526666666667
21.424	17.3713333333333
21.426	16.806
21.43	17.1073333333333
21.432	17.4513333333333
21.438	17.7953333333333
21.44	17.5153333333333
21.446	17.2966666666667
21.45	17.342
21.452	17.4273333333333
21.456	17.1313333333333
21.458	17.5686666666667
21.46	17.5313333333333
21.464	17.4353333333333
21.466	17.67
21.47	17.806
21.472	17.3926666666667
21.476	17.9286666666667
21.478	17.7073333333333
21.48	17.886
21.484	17.4166666666667
21.486	17.406
21.49	17.398
21.492	17.4993333333333
21.494	17.1393333333333
21.5	17.5073333333333
21.504	18.2006666666667
21.506	17.422
21.51	17.8353333333333
21.512	18.3153333333333
21.514	18.2406666666667
21.516	18.2566666666667
21.518	18.182
21.522	18.1473333333333
21.524	18.094
21.526	18.2566666666667
21.528	18.3606666666667
21.53	18.2513333333333
21.532	18.1873333333333
21.536	18.2246666666667
21.538	17.8193333333333
21.54	18.254
21.542	18.502
21.546	17.1926666666667
21.548	18.6726666666667
21.55	17.6966666666667
21.552	17.2513333333333
21.554	18.0833333333333
21.558	17.8886666666667
21.56	17.7553333333333
21.562	17.5286666666667
21.564	18.102
21.566	18.0806666666667
21.57	18.2193333333333
21.572	17.3313333333333
21.574	18.1686666666667
21.576	17.67
21.578	17.9046666666667
21.582	17.8513333333333
21.584	17.8753333333333
21.586	17.494
21.588	17.43
21.59	17.67
21.594	18.0726666666667
21.596	17.7793333333333
21.598	17.63
21.6	17.686
21.602	17.302
21.606	17.2886666666667
21.608	17.2886666666667
21.61	18.2326666666667
21.612	18.9526666666667
21.614	17.982
21.618	18.326
21.62	18.4566666666667
21.622	18.2433333333333
21.626	17.8966666666667
21.628	17.9233333333333
21.63	18.43
21.632	17.95
21.634	18.0566666666667
21.638	18.9366666666667
21.64	18.0833333333333
21.642	18.7233333333333
21.644	18.6166666666667
21.646	18.6166666666667
21.65	18.6166666666667
21.652	18.3766666666667
21.654	18.2433333333333
21.656	18.19
21.662	18.1633333333333
21.664	18.9633333333333
21.666	18.5366666666667
21.668	18.2166666666667
21.67	18.7766666666667
21.674	18.6166666666667
21.676	18.8833333333333
21.678	18.99
21.68	19.1233333333333
21.682	18.6166666666667
21.686	19.0433333333333
21.688	18.6433333333333
21.69	18.6166666666667
21.692	19.07
21.694	18.03
21.698	18.0833333333333
21.7	18.2966666666667
21.702	17.8433333333333
21.704	18.51
21.708	18.6166666666667
21.712	18.99
21.716	18.6166666666667
21.718	19.0966666666667
21.722	18.8566666666667
21.726	17.6833333333333
21.73	19.0166666666667
21.734	18.99
21.736	18.1366666666667
21.74	18.5366666666667
21.744	18.9633333333333
21.748	18.75
21.752	18.6966666666667
21.754	19.0166666666667
21.758	18.83
21.762	18.0833333333333
21.766	18.51
21.768	18.5366666666667
21.78	18.3233333333333
21.784	18.11
21.786	18.4566666666667
21.79	18.27
21.794	18.5366666666667
21.798	18.0033333333333
21.802	17.3366666666667
21.804	18.0833333333333
21.808	17.6033333333333
21.812	18.2966666666667
21.814	18.2966666666667
21.818	18.1366666666667
21.822	18.3766666666667
21.824	18.75
21.828	18.6966666666667
21.83	18.2433333333333
21.834	18.5633333333333
21.84	18.2166666666667
21.844	18.4033333333333
21.848	18.2166666666667
21.85	18.4566666666667
21.854	18.03
21.856	18.4566666666667
21.86	18.7233333333333
21.864	17.8433333333333
21.866	18.19
21.87	17.87
21.872	18.35
21.876	18.75
21.878	18.43
21.882	18.0566666666667
21.886	18.1366666666667
21.888	17.6833333333333
21.892	17.4966666666667
21.894	17.6566666666667
21.898	17.55
21.9	17.71
21.904	17.6833333333333
21.906	17.9766666666667
21.908	17.07
21.912	17.9233333333333
21.914	17.2566666666667
21.918	17.6566666666667
21.92	17.4433333333333
21.922	17.79
21.926	17.7633333333333
21.928	17.71
21.932	17.87
21.934	17.4966666666667
21.936	17.71
21.94	17.95
21.942	18.19
21.946	17.7633333333333
21.948	17.55
21.95	18.2166666666667
21.954	17.87
21.956	18.0033333333333
21.96	17.15
21.962	16.99
21.964	17.1233333333333
21.968	17.31
21.97	17.31
21.972	17.0966666666667
21.974	17.0966666666667
21.978	17.5233333333333
21.98	17.5766666666667
21.982	17.6033333333333
21.984	17.8433333333333
21.988	18.1633333333333
21.99	17.71
21.992	17.87
21.994	17.9233333333333
21.998	17.6833333333333
22	18.0833333333333
22.002	17.9233333333333
22.004	17.7366666666667
22.008	18.03
22.01	17.87
22.012	17.8433333333333
22.014	17.47
22.018	17.5766666666667
22.02	18.43
22.022	18.0833333333333
22.024	18.4833333333333
22.026	18.19
22.03	18.3766666666667
22.032	18.03
22.034	18.0566666666667
22.036	18.5633333333333
22.04	17.63
22.042	17.7633333333333
22.044	17.2833333333333
22.046	18.4033333333333
22.05	17.63
22.052	17.4166666666667
22.054	17.6833333333333
22.056	17.7633333333333
22.06	17.8433333333333
22.062	17.79
22.064	18.0033333333333
22.066	17.79
22.07	17.8433333333333
22.072	18.11
22.074	17.6566666666667
22.076	17.71
22.078	17.79
22.08	17.8966666666667
22.084	17.6566666666667
22.088	17.4966666666667
22.09	18.0566666666667
22.092	17.9233333333333
22.094	18.2433333333333
22.098	17.9233333333333
22.1	17.71
22.102	18.2966666666667
22.104	18.2433333333333
22.106	18.5633333333333
22.108	17.7633333333333
22.11	17.9233333333333
22.114	18.6433333333333
22.116	17.8966666666667
22.118	18.59
22.12	18.6433333333333
22.122	19.0166666666667
22.124	18.8833333333333
22.128	18.9633333333333
22.13	19.0433333333333
22.132	18.83
22.134	18.43
22.136	18.75
22.138	18.1366666666667
22.14	18.27
22.144	17.7633333333333
22.146	18.99
22.148	18.35
22.15	16.99
22.152	17.0433333333333
22.154	17.23
22.158	16.67
22.16	16.51
22.162	17.0966666666667
22.164	17.5766666666667
22.166	17.4966666666667
22.168	17.8166666666667
22.17	17.63
22.182	18.03
22.184	17.87
22.186	17.7366666666667
22.188	17.87
22.19	17.6833333333333
22.192	18.19
22.194	17.47
22.196	17.5233333333333
22.198	18.11
22.2	17.8433333333333
22.202	17.79
22.206	17.8433333333333
22.208	17.6086666666667
22.21	17.7153333333333
22.212	17.606
22.214	17.766
22.216	18.0566666666667
22.218	17.918
22.22	17.574
22.222	17.766
22.224	17.4406666666667
22.226	17.382
22.232	16.9633333333333
22.234	17.046
22.236	17.3286666666667
22.238	16.9553333333333
22.24	17.2806666666667
22.242	17.2353333333333
22.244	17.2113333333333
22.246	16.8833333333333
22.248	17.1713333333333
22.25	17.3953333333333
22.252	16.8806666666667
22.254	17.0913333333333
22.256	17.3953333333333
22.258	17.5606666666667
22.26	17.6433333333333
22.262	17.3393333333333
22.264	17.086
22.266	17.5206666666667
22.268	17.358
22.27	16.9926666666667
22.272	16.9473333333333
22.274	17.046
22.276	17.286
22.278	17.2326666666667
22.28	17.078
22.282	17.4513333333333
22.284	17.7633333333333
22.286	17.254
22.288	17.174
22.29	17.318
22.292	17.6593333333333
22.294	17.486
22.296	17.7073333333333
22.298	17.5953333333333
22.3	17.3153333333333
22.302	17.2833333333333
22.304	17.1446666666667
22.306	17.6326666666667
22.308	17.8673333333333
22.31	17.0993333333333
22.312	17.35
22.314	16.6993333333333
22.316	17.55
22.318	17.3686666666667
22.32	16.8353333333333
22.322	17.2326666666667
22.324	17.47
22.326	17.4753333333333
22.328	17.9313333333333
